,tweet__id,tweet__text,user__username,tag__title,relevant,2 - In favor,2 - Against,2 - Neutral,3 - Yes,time_annotated
42,1372393502177300481,"@Visigodred1 @SenMikeLee @SecDebHaaland OUCH
Lol
But sadly, it's likely.

I mean the guy doesn't believe in climate change or raising half of all of our children out of poverty.
So, it makes sense.",mala,Large sample of climate tweets 2,1,0,0,1,0,2021-04-01 19:26:03.482297+00:00
43,1364709122696970243,Here’s how @POTUS’ #climate policies could bring back jobs quickly. @lili_pike @voxdotcom https://t.co/uJr98ohdJd via @voxdotcom,mala,Large sample of climate tweets 2,1,0,0,1,0,2021-04-01 19:24:35.764509+00:00
44,1229804896037134336,"Bezos donating $10B to address climate change feels like me dumping my garbage on my neighbor's lawn for a decade, then offering to go halfsies on the cleanup, while continuing to dump garbage on their lawn.",mala,Large sample of climate tweets 2,1,0,1,0,0,2021-04-01 19:24:23.148311+00:00
45,1319756435429879808,"My latest article for my new column about environmental issues, Greensight.
#NuclearEnergy @moms4nuclear
@Nuclear_Matters @Daniel_W_See
https://t.co/Ol3G1U1MMp",mala,Large sample of climate tweets 2,1,0,0,1,0,2021-04-01 19:23:28.739702+00:00
46,1085335826517581824,"""It's not binary. It is not effed or not-effed. It's a matter of how effed — that is left for us to determine. The more carbon we burn, the worse it gets."" — @MichaelEMann on climate change, tonight on The Agenda with @spaikin at 8/11pm | Producer: @ebombicino #cdnpoli #onpoli  https://t.co/LMnZTbkdBi",mala,Large sample of climate tweets 2,1,0,0,1,0,2021-04-01 19:23:13.427894+00:00
47,1118457215894151168,"@adamboultonSKY @ExtinctionR Crops are failing, countries are flooding, people are going hungry in AfriCa because of climate change. I'd call that the disruption of millions of people's lives..",mala,Large sample of climate tweets 2,1,1,0,0,0,2021-04-01 19:22:46.300073+00:00
48,1372283998408429570,"It’s essential that we understand the relationship between the effects of climate change and the persistence of violence against women. Women are disproportionately affected by climate change, therefor we have to involve women in all decision-making on climate action.",mala,Large sample of climate tweets 2,1,1,0,0,0,2021-04-01 19:22:10.106156+00:00
49,1232878787349618690,Have you been drinking tonight?  Did you honestly believe that I think President Trump is responsible for so-called climate change?  That climate change is responsible for contagion outbreaks?  😫,mala,Large sample of climate tweets 2,1,1,0,0,0,2021-04-01 19:21:48.325594+00:00
50,1165012394697003009,"@jetsjets @benshapiro Odd then, that Democrat climate change advocates are buying ocean-front property in the face of impending sea-level rise. 🤔",mala,Large sample of climate tweets 2,1,0,1,0,0,2021-04-01 19:17:56.143106+00:00
51,1219336039589957632,@colking @SadiqKhan @BBCLondonNews Not suprised your profile picture is a picture of boris and trump (a climate change denier)😂😂,mala,Large sample of climate tweets 2,1,1,0,0,0,2021-04-01 19:17:33.844232+00:00
52,1222583281226379265,Problems at the Poles – Climate Change effects on ice! Handy resource link  https://t.co/b3v8T1D7Dv,mala,Large sample of climate tweets 2,1,0,0,1,0,2021-04-01 19:14:59.415876+00:00
53,1324473713044135936,".@fordnation is giving an anti-science evangelical and his college the ability to provide science degrees.

He doesn't believe climate change &amp; said world history only goes back 6000 years.

They are entitled to their beliefs but not their facts. #onpoli #StopMcVety https://t.co/wWcKzuMiCg",mala,Large sample of climate tweets 2,1,0,0,1,0,2021-04-01 19:14:46.689640+00:00
54,1175788643673366534,Germany unveils sweeping measures to fight climate change   https://t.co/HmXz9sB7wP,mala,Large sample of climate tweets 2,1,0,0,1,0,2021-04-01 19:13:57.467329+00:00
55,1304756120037318658,@57student @SexCounseling News suppression. It doesn't fit the climate change panic narrative.,mala,Large sample of climate tweets 2,1,0,0,1,0,2021-04-01 19:12:57.050584+00:00
56,1122037251750473734,Has anyone picked up the most ironic point made by @vincecable on #BBCQT while talking about what to do to tackle climate change? “Agriculture has been ignored” - he is aware why right? It’s an EU competence. We can’t change the the rules as members. CAP prevents that.  https://t.co/8GMphNmb51,mala,Large sample of climate tweets 2,1,0,0,1,1,2021-04-01 19:12:23.067590+00:00
57,1143872698227015680,"Just out - a new issue of #Helsinki Quarterly! Read all about the latest urban research from our city, with topics including population growth, climate change, environmental attitudes and urban security.  https://t.co/vvDGL9UOFl  https://t.co/DppMAexI82",mala,Large sample of climate tweets 2,1,0,0,1,0,2021-04-01 19:10:37.252222+00:00
58,1305344083494346753,Democrats are dangerous. California fires are fueled by massive amounts of dead wood left on the ground. Liberals refuse to allow the removal of this dead wood. Left wing terrorist groups start fires knowing fake news will report climate change as the cause. Get out and VOTE!,mala,Large sample of climate tweets 2,1,0,1,0,0,2021-04-01 19:10:16.196337+00:00
59,1217365859426959360,"Forest is on fire.While everyone's in denial,of climate change Poverty is growing @ an alarming rate.While v r stupefied by ambanis marriage card rate Camels were shot down for drinking water,for which there were no protests.While there were protests, when rapists were shot down",mala,Large sample of climate tweets 2,1,1,0,0,0,2021-04-01 19:09:35.835515+00:00
60,1273268620336955393,Ireland's foremost expert on climate change:,mala,Large sample of climate tweets 2,1,0,0,1,0,2021-04-01 19:08:55.439256+00:00
61,1323988790466273281,US formally withdraws from Paris Agreement on climate change  https://t.co/D9vf9KovvL,mala,Large sample of climate tweets 2,1,0,0,1,0,2021-04-01 19:08:47.468650+00:00
62,1220372080925036545,everytime someone talks about climate change being a political issue I lose brain cells,mala,Large sample of climate tweets 2,1,1,0,0,0,2021-04-01 19:08:29.276894+00:00
63,1196762357718011904,@CogitoErgoSumAu @SlayerofMemes @FrankWi74044551 @PaulDOKidd @granitereason @ErichSchulz @JWSpry @Jagster20548365 @matt_hew_jones @ShuanGrove Debunk the climate change hoax.,mala,Large sample of climate tweets 2,1,1,0,0,0,2021-04-01 19:08:02.797229+00:00
64,1220120348605075457,"Climate change could end up destabilizing the entire global financial system, economists from the Switzerland-based Bank for International Settlements and the French central bank said in a report this week  https://t.co/bIPjNGbleF #ClimateCrisis",mala,Large sample of climate tweets 2,1,0,0,1,0,2021-04-01 19:07:55.155539+00:00
65,1105857866748039170,"The SDGs address some of the global challenges we face including tackling poverty, inequality, climate change &amp; injustice- how is the community &amp; voluntary sector in NI contributing to these goals? Join the discussion at NICVA on 18 April.  Register here :  https://t.co/K9ts4k474Q  https://t.co/9nJiovW5nx",mala,Large sample of climate tweets 2,1,0,0,1,0,2021-04-01 19:07:40.648735+00:00
66,1093345416014225408,"@WSJ Tell us, how much have GOP tariffs, the GOP shutdown and GOP Fracking (e.g., causing Desertification/Climate Change) materially contributed to these bankruptcies? I fancy.",mala,Large sample of climate tweets 2,1,0,0,1,0,2021-04-01 19:06:59.208425+00:00
67,1244256144144523264,"Wesey I wanna see how the advocates of the Nudge Theory &amp; RCTs- who had gained ascendancy in development economics &amp; social policy recently- would react to this crisis as well as climate change because it's clear their incremental, apolitical approach has simply faltered.",mala,Large sample of climate tweets 2,1,0,1,0,0,2021-04-01 19:06:20.096892+00:00
68,1245705906035265536,expert reaction to the postponement of the COP26 UN Climate change conference  https://t.co/mlUn7VGcEN,mala,Large sample of climate tweets 2,1,0,0,1,1,2021-04-01 19:05:36.086557+00:00
69,1214231768431308802,"Australian Police Say Arsonists and Lightning to Blame For Bushfires, Not Climate Change -  https://t.co/RHmk06alDV",mala,Large sample of climate tweets 2,1,0,0,1,0,2021-04-01 19:05:17.664290+00:00
70,1085650635964375040,Ocean Sciences Article of the Day - Democratic 2020 hopefuls turn Senate hearing into climate change brawl (Daily Caller)   https://t.co/HgX7UclKF4,mala,Large sample of climate tweets 2,1,0,0,0,1,2021-04-01 19:05:05.036587+00:00
71,1305915087585185798,Trump not believing in climate change/science is enough for me ✌🏽✌🏽✌🏽,mala,Large sample of climate tweets 2,1,0,1,0,0,2021-04-01 18:28:17.482850+00:00
72,1356304305968570370,"Climate change, regulation, diversity and Covid top 2021 ‘to-do’ lists  https://t.co/PeO321by2W via @financialtimes",mala,Large sample of climate tweets 2,1,0,0,1,0,2021-04-01 18:27:58.650260+00:00
73,1144481853178384386,"Angry Democrats are the greatest threat in our great nation to the people. The Washington Post claims CRAZY ""climate change"" is worse. Wow!",mala,Large sample of climate tweets 2,1,0,1,0,0,2021-04-01 18:27:43.691770+00:00
74,1104941800635035648,"@proudalbertan2 @globalnews @880Edmonton Unfortunately predator pops, specifically wolves, in BC are to high at the moment. Climate change, logging practises etc are responsible. Predator hunting is part of the management system used to keep a balance. These events are to encourage more hunters to help with this work.",mala,Large sample of climate tweets 2,1,1,0,0,0,2021-04-01 18:27:28.837214+00:00
75,1191216520724004864,"@GavinNewsom Can you please stop w/ the smart retorts and just DO something?  I don’t pay taxes and work as hard as I do to support the California economy just so I can have the privilege of being a “victim” of my state government’s ineptitude, PG&amp;E greed, and climate change.",mala,Large sample of climate tweets 2,1,0,0,0,1,2021-04-01 18:54:32.230679+00:00
76,1302874198407286784,She tried to deny climate change on Joe Rogan’s show at got absolutely fucking shit on it was embarrassing. She is literally someone who took the money in 2007 and fucking ran and then lied about everything she did.,mala,Large sample of climate tweets 2,1,1,0,0,0,2021-04-01 18:53:42.875229+00:00
77,1337715421479223296,"The Uninhabitable Earth

I appreciate the collection of up to date news on climate change, i just grow to dislike the author for nonsubstantial reasons as i read and i'm glad to finish the book and finally part with him yey
https://t.co/3kK2yHhzb1",mala,Large sample of climate tweets 2,1,0,0,1,0,2021-04-01 18:53:06.960163+00:00
78,1370852078449528832,@bobpockrass Can the Cup teams work on the car's before the race and is tech for cup tonight or in the morning,mala,Large sample of climate tweets 2,1,0,0,1,0,2021-04-01 18:52:38.982707+00:00
79,1101485971332161537,Australia experiences hottest summer on record but climate change for some is a myth #WakeUp   https://t.co/Sgxvldz5H3,mala,Large sample of climate tweets 2,1,0,0,1,0,2021-04-01 18:51:51.437625+00:00
80,1312089614375702528,MP warns Cumbrian coal mine approval will be a catastrophic failure in fight against climate change https://t.co/5agmlAnq12,mala,Large sample of climate tweets 2,1,1,0,0,0,2021-04-01 18:51:29.838037+00:00
81,1198327684184625154,"@BetsySweetME I went to a lecture at Bowdoin yesterday about climate change in Maine.  It's a disaster.  The women who spoke runs this blog, which you may find helpful.   https://t.co/egEjP8WLjS",mala,Large sample of climate tweets 2,1,0,0,1,0,2021-04-01 18:51:16.413481+00:00
82,1118771604828430336,Address climate change urgently or face the ultimate sanction for a public company - shareholders who refuse to back them any more.  @EricPUsher @SasjaBeslik @Connect4Climate @UNEP_FI @AndersWijkman    https://t.co/HElDPc6R1L,mala,Large sample of climate tweets 2,1,0,0,1,0,2021-04-01 18:50:59.570000+00:00
83,1154131644648951808,Many Animals Can't Adapt Fast Enough To Climate Change:  https://t.co/QOBPsYDXBX,mala,Large sample of climate tweets 2,1,0,0,1,0,2021-04-01 18:50:23.212929+00:00
84,1118957936649412610,@SenSanders @EdMarkey @AOC Climate change is a hoax!,mala,Large sample of climate tweets 2,1,0,1,0,0,2021-04-01 18:50:10.638825+00:00
85,1144986593331044352,@RepDebHaaland ✔️ Trillions for climate change!,mala,Large sample of climate tweets 2,1,1,0,0,0,2021-04-01 18:50:04.548560+00:00
86,1362470930459492354,"On the debate about climate change and the polar vortex:  “Maybe we can’t say for sure there’s a connection, but it’s a matter of how soon that connection will become clear and how big that connection will be.”  Dr Walt Meier, US National Snow and Ice Data Center",mala,Large sample of climate tweets 2,1,0,0,1,0,2021-04-01 18:49:53.045229+00:00
87,1326076817346793472,"What is global warming?
What is climate change is and what are its effects?
What are people  doing about it?
What could people just like you do about it ?
What you could do?

Check out the Carbon Literacy Training applied in Manchester&amp;other @URBACT cities!https://t.co/kRB4uXuX94",mala,Large sample of climate tweets 2,1,0,0,1,0,2021-04-01 18:49:29.988686+00:00
88,1164197712654417925,@TimPendry @mariafarrell @parsifel43 I am interested in cauliflowers ( more than climate change) so how did it?,mala,Large sample of climate tweets 2,1,0,0,1,0,2021-04-01 18:49:07.834867+00:00
89,1311127971680452608,LMFAO CLIMATE CHANGE AND TRUMP IS GONNA BE SO FUNNY,mala,Large sample of climate tweets 2,1,0,0,1,0,2021-04-01 18:48:45.371195+00:00
90,1221968393735221249,"#BestGovrEver. With 130-Mile Coast, New Jersey Marks a First in Climate Change Fight - The New York Times  https://t.co/Jchf2LdlKw",mala,Large sample of climate tweets 2,1,0,0,1,0,2021-04-01 18:48:28.587260+00:00
91,1098011037750755329,"@Tim_Beshara This is truly devastating. As the human population grows with the increase of pollution, deforestation, acidification of our oceans plus climate change will bring ever more disaster 2 our only home that we call earth.We must protect all plant &amp; animal life.Humans have gone 2 far.",mala,Large sample of climate tweets 2,1,1,0,0,0,2021-04-01 18:48:15.866119+00:00
92,1164671465406386177,@samcabrall The Notes Dime contributing 0% to the future of our planet while the Amazon has the highest level of biodiversity worldwide and is a massive CO2 sink and could very well be a deciding factor in our fight against climate change,mala,Large sample of climate tweets 2,1,1,0,0,0,2021-04-01 18:46:42.092215+00:00
93,1238202764557037568,"On climate change.... believe the science! The science is RIGHT!!!  Transgender can have periods! Well no. Let’s look at the science, the anatomy, the physiology.  The same people say NO!  There’s just no point arguing with idiots who deny facts.",mala,Large sample of climate tweets 2,1,1,0,0,0,2021-04-01 18:46:00.196744+00:00
94,1176357173468782598,"Super proud of our students: #Repost @qcagriffith with get_repost ・・・ Queensland College of Art photojournalism students have launched a special Climate Change edition of The Argus, our student-run photojournalism…  https://t.co/qF0ht9neNz",mala,Large sample of climate tweets 2,1,0,0,1,0,2021-04-01 18:45:30.722307+00:00
95,1112295454597799936,@charliekirk11 @realDonaldTrump #TPUSA  @RealCandaceO  @TheOfficerTatum You forgot climate change is a Chinese hoax perpetrated by @POTUS did you believe him when he lied to you When informed of ecocide you took no action Is that a Christian American value  https://t.co/Bu2DPFz4vM...   https://t.co/LCvm5zTidq,mala,Large sample of climate tweets 2,1,0,1,0,0,2021-04-01 18:45:08.093946+00:00
96,1236304346335399936,#education #curriculum #school #students #climatechange #stem #highereducation #teachers #teaching #england #children Schools Should Integrate Climate Change Into The Curriculum by Beth England  https://t.co/gFsW7LSJ4J,mala,Large sample of climate tweets 2,1,0,0,1,0,2021-04-01 18:44:12.481372+00:00
97,1176574515289251841,"Actual fucking pisstake the amount of people roasting that Greta girl who is just trying to be heard, honestly how am I seeing blokes 25+ so triggered over a 16 year old talking about CLIMATE CHANGE, ITS FUCKING REAL  LITERALLY THE SCIENCE IS THERE YOU DICKHEADS",mala,Large sample of climate tweets 2,1,1,0,0,0,2021-04-01 18:43:28.418081+00:00
98,1345213863944462337,climate change? more like baked alaska amiright?,mala,Large sample of climate tweets 2,1,0,0,1,0,2021-04-01 18:43:01.644435+00:00
99,1240857143567208449,"Does everyone realize yet these fuckers are doing the same thing with climate change they did with Corona in jan, Feb and first of March?",mala,Large sample of climate tweets 2,1,0,1,0,0,2021-04-01 18:42:45.445564+00:00
100,1217273836317630465,The greatest threat to this planet isn’t climate change......it’s the systematic turning away from Jesus and The Cross,mala,Large sample of climate tweets 2,2,0,0,1,0,2021-04-01 18:42:21.974357+00:00
101,1296566171672748042,"Jeez. I just want people to have clean air to breathe and clean water to drink and have access to affordable health care. I want basic human rights for everyone. I want to see us address climate change and the current extinction crisis. Yep, I am a dark and twisted soul.",mala,Large sample of climate tweets 2,1,1,0,0,0,2021-04-01 18:41:51.895344+00:00
102,1140117946749947905,"Climate change targets aim high, National, Phnom Penh Post  https://t.co/IfWErHuS1y",mala,Large sample of climate tweets 2,1,0,0,1,0,2021-04-01 18:41:23.650324+00:00
103,1207097830344667137,"Meet Kelsey Juliana, the named plaintiff in the @youthvgov case of young people suing the government over climate change. See more of their story here:  https://t.co/xRwpjcwLBR  https://t.co/mevaZFJAZz",mala,Large sample of climate tweets 2,1,0,0,1,0,2021-04-01 18:40:58.831584+00:00
104,1157196451409039360,"Why is there still a climate change ""debate""? If the scientists are wrong.. boo hoo the environment will be cleaner and people will be healthier in exchange for a little inconvenience and profit loss. If they are right we avoid extinction. WIN WIN.  https://t.co/2o6yFettTo",mala,Large sample of climate tweets 2,1,0,0,1,0,2021-04-01 18:40:31.327983+00:00
105,1307496956692967434,@propublica I think we're better at predicting what is going to happen due to climate change than we are what people are going to decide to do in response.,mala,Large sample of climate tweets 2,1,1,0,0,0,2021-04-01 18:39:08.617130+00:00
106,1189668323534856192,@UFVGeography something for discussion next semester in GEOG 304 Coasts and Climate Change,mala,Large sample of climate tweets 2,1,0,0,1,0,2021-04-01 18:38:32.765827+00:00
107,1198726667088338944,petition: Every Child Should Learn About Climate Change in School ⁦@RelentlessReese⁩ ⁦@SeaShepherdPaul⁩ ⁦@Hawknana_⁩ ⁦@SeaStephWarrior⁩ ⁦@PsychicTrainer1⁩ ⁦@Catlord568⁩ ⁦@DanPoyourow⁩ ⁦@GuckyTheGerbil⁩   https://t.co/pvoFBpq8cP,mala,Large sample of climate tweets 2,1,1,0,0,0,2021-04-01 18:38:14.730599+00:00
108,1181899655765995520,.@outsidewrecker4 adds that the Built Environment has a huge impact on wellbeing and climate change. If the Construction industry wants to tackle this then we need to hire and train good people to do this! #UK_CW2019 #environment #builtenvironment  https://t.co/5SKtTLiuzO,mala,Large sample of climate tweets 2,1,1,0,0,0,2021-04-01 18:37:53.855237+00:00
109,1100414940135841793,Climate Change is Real - February is coldest in Los Angeles in nearly 60 years - Los Angeles Times  https://t.co/Fs4nEROT5N,mala,Large sample of climate tweets 2,1,1,0,0,0,2021-04-01 18:37:13.548532+00:00
